IRR (%),NPV ($),Equity Multiple,DSCR
20.109123397543893,4040723.1672736807,2.0666225541659857,5.166556385414965
11.316652150398365,512939.4930942999,1.583172683276915,3.9579317081922882
19.794806477743276,4153702.3270306615,2.118921952066788,5.29730488016697
18.250022412355428,3414735.1141476203,2.003427525153153,5.008568812882883
16.414134848906148,2529406.2625058955,1.8573969045668495,4.643492261417124
14.935205920029372,2003456.5372696156,1.804360811898116,4.51090202974529
17.95594871800723,3324997.3402875606,1.9987877489412966,4.996969372353242
20.72363333990679,4382609.823159199,2.1261176680972977,5.315294170243244
20.99796589551468,4900869.696823169,2.2550764400393644,5.637691100098411
14.389000675909426,1796581.2955385381,1.781097661463609,4.452744153659022
18.738343052940287,3250287.2139866,1.9209291344878212,4.802322836219553
17.509591894307786,3073880.1715369876,1.9521113009509155,4.8802782523772885
18.715932053304975,3402023.1308765206,1.9671621901405356,4.917905475351339
17.84377029974602,3189017.6529022176,1.9634989702244268,4.908747425561066
16.179509845935325,2454977.1423011804,1.8499824113529657,4.624956028382414
18.12648266359629,3188324.044541235,1.943015934553324,4.85753983638331
18.187182113615453,3246373.7341937628,1.9570902089753688,4.892725522438422
17.865461217115296,3150798.3306329306,1.9517001396820133,4.879250349205033
18.418951303140375,3138113.1345230704,1.9071604952999621,4.767901238249905
20.682322532919017,4379868.425630233,2.1266974516574226,5.3167436291435575
21.88201724629433,4956435.515132977,2.2188714653811266,5.547178663452816
20.75922434036961,4341542.0429580705,2.113001170499,5.282502926247499
15.586580841706144,2051124.272095886,1.7535370074175969,4.383842518543992
19.801200761944916,4150108.8158684447,2.116679975663404,5.29169993915851
17.967257994687703,3361459.3681950066,2.010229318402627,5.025573296006567
18.537988824498175,3427672.2319971705,1.9881870070165455,4.970467517541364
18.153318496337544,3259865.9986613197,1.961650980805155,4.9041274520128875
15.319749985070574,2031469.6000905326,1.7729258132211507,4.432314533052876
15.056134852048043,2009501.1564541068,1.7930261713918216,4.482565428479554
17.898450219945694,3214225.7777470695,1.9678846107082315,4.919711526770579
18.895878414514435,3634611.0463229073,2.0269040357987387,5.067260089496847
18.20683389387201,3218259.857178324,1.944275583825267,4.860688959563168
17.76318278630802,3247725.843658372,1.9919743515801835,4.979935878950458
18.166589717018166,3308069.5298007485,1.9772766376812518,4.94319159420313
14.797262330379969,1931502.0750490716,1.7915421218985528,4.478855304746382
19.94370821580105,4084691.4240838606,2.0894196201632513,5.223549050408129
19.004436730550257,3743495.183331486,2.0511956629866734,5.127989157466684
18.931580802750325,3548548.289821079,1.997807557408668,4.99451889352167
18.95736597411204,3756567.9798866007,2.058403521806114,5.146008804515286
16.62307025826877,2668262.5868667653,1.8878078161491438,4.71951954037286
17.91800339663354,3179637.8335477356,1.95553610709761,4.888840267744025
19.301162753301004,3742684.2646816215,2.030412017108115,5.076030042770288
16.660339468244032,2709971.691293586,1.8999793758187644,4.749948439546911
16.773524107606242,2798955.887509168,1.9212075985493957,4.803018996373489
18.28448402345122,3396307.623599272,1.9958486429533564,4.98962160738339
16.75495062610901,2654308.6356454035,1.8712982416373871,4.678245604093468
